Cell IDs id type pred_loc_x pred_loc_y
295133360545078097466810123413356098424 295133360545078097466810123413356098424 295133360545078097466810123413356098424 OPC 0.831689663705012 0.518518518518518
296839585596796825688390052784177543908 296839585596796825688390052784177543908 296839585596796825688390052784177543908 L2_3_IT 0.345027823414985 0.62962962962963
297232957338221866863917144220008225735 297232957338221866863917144220008225735 297232957338221866863917144220008225735 Astro 0.875412871623472 0.259259259259259
297297354768927553276372660997782875747 297297354768927553276372660997782875747 297297354768927553276372660997782875747 L6_IT 0.652054042986505 0.777777777777778
29775310950590441136425733896771151462 29775310950590441136425733896771151462 29775310950590441136425733896771151462 Pvalb 0.756545817631059 0.148148148148148
297774655361068446318854076771890432941 297774655361068446318854076771890432941 297774655361068446318854076771890432941 L5_IT 0.235180922912108 0.185185185185185
298239347137548300192557692562294677147 298239347137548300192557692562294677147 298239347137548300192557692562294677147 L2_3_IT 0.360592644718499 0.666666666666667
298471959442459711358720758615929685512 298471959442459711358720758615929685512 298471959442459711358720758615929685512 L2_3_IT 0.164537093920731 0.0370370370370372
298557634373992847245911112956311566945 298557634373992847245911112956311566945 298557634373992847245911112956311566945 L2_3_IT 0.732320342605668 0.62962962962963
298838832035634261563736144656929618847 298838832035634261563736144656929618847 298838832035634261563736144656929618847 L5_ET 0.65136188772067 0.407407407407407
298858099400434801226093302366940648647 298858099400434801226093302366940648647 298858099400434801226093302366940648647 L4_5_IT 0.414157193417109 0.0740740740740743
299064431348631932827263291857304224402 299064431348631932827263291857304224402 299064431348631932827263291857304224402 L2_3_IT 0.228941949340981 0.185185185185185
29910797351306599019580248745342714388 29910797351306599019580248745342714388 29910797351306599019580248745342714388 L5_ET 0.78600290997961 0.0740740740740743
300134781156664075934110474580191478049 300134781156664075934110474580191478049 300134781156664075934110474580191478049 L4_5_IT 0.0727459825114926 0.185185185185185
301527863277350414341892329984094939784 301527863277350414341892329984094939784 301527863277350414341892329984094939784 L4_5_IT 0.228019021959419 0.185185185185185
301767819756953289887549522514207001361 301767819756953289887549522514207001361 301767819756953289887549522514207001361 L2_3_IT 0.340536698493178 0.444444444444444
302244254175438614669604336180544179932 302244254175438614669604336180544179932 302244254175438614669604336180544179932 L4_5_IT 0.908535228079622 0.148148148148148
30402638718851878992440171358819598728 30402638718851878992440171358819598728 30402638718851878992440171358819598728 L5_ET 0.33128236103875 0.333333333333333
304234787501892091453007328329457735466 304234787501892091453007328329457735466 304234787501892091453007328329457735466 L5_ET 0.779332109706558 0.148148148148148
304384338816206816077683744529143206031 304384338816206816077683744529143206031 304384338816206816077683744529143206031 L5_IT 0.353884973369841 0.37037037037037
30456101139695489841628037843100444781 30456101139695489841628037843100444781 30456101139695489841628037843100444781 Endo 0.66508744821427 0.851851851851852
306020601254924488867686139206180379663 306020601254924488867686139206180379663 306020601254924488867686139206180379663 L4_5_IT 0.814681447152274 0.888888888888889
30698985250986399123697984564735429580 30698985250986399123697984564735429580 30698985250986399123697984564735429580 L5_ET 0.222043238503324 0.333333333333333
307379159966975957698001876075669748712 307379159966975957698001876075669748712 307379159966975957698001876075669748712 L5_IT 0.681077238855613 0.851851851851852
308369739205941705301539993856651348704 308369739205941705301539993856651348704 308369739205941705301539993856651348704 L2_3_IT 0.353990904348512 0.148148148148148
308443130563555459236148400300260443016 308443130563555459236148400300260443016 308443130563555459236148400300260443016 L2_3_IT 0.317886214827192 0.185185185185185
308653787516734210803394793367859927636 308653787516734210803394793367859927636 308653787516734210803394793367859927636 L6_IT 0.658088819593095 0.481481481481482
30892011602199098328549435272220997437 30892011602199098328549435272220997437 30892011602199098328549435272220997437 L5_ET 0.648807551414056 0.259259259259259
309216255992658767410844905314883573748 309216255992658767410844905314883573748 309216255992658767410844905314883573748 L2_3_IT 0.77517709013622 0.0740740740740743
309454276556810215059744247272640164556 309454276556810215059744247272640164556 309454276556810215059744247272640164556 L4_5_IT 0.10447282832425 0.259259259259259
309483713188744628216166547970939736064 309483713188744628216166547970939736064 309483713188744628216166547970939736064 L5_IT 0.822744531951688 0.814814814814815
3097956688612534549222273955042396088 3097956688612534549222273955042396088 3097956688612534549222273955042396088 L5_ET 0.974220450402173 0.814814814814815
310777139113648534549558499825191796250 310777139113648534549558499825191796250 310777139113648534549558499825191796250 L5_IT 0.470246347274931 0.592592592592593
311055049790659545791478691026045612866 311055049790659545791478691026045612866 311055049790659545791478691026045612866 L4_5_IT 0.674843153221262 0.851851851851852
312889437527333831256510616450061193515 312889437527333831256510616450061193515 312889437527333831256510616450061193515 L5_IT 0.970507420768922 0.592592592592593
313201904038318954007375951880080983090 313201904038318954007375951880080983090 313201904038318954007375951880080983090 L5_ET 0.956959557108953 0.592592592592593
313770217456411629932695932321775095178 313770217456411629932695932321775095178 313770217456411629932695932321775095178 L5_IT 0.647692436197759 0.777777777777778
314925749576977026837427519721173845933 314925749576977026837427519721173845933 314925749576977026837427519721173845933 L2_3_IT 0.978962751668046 0.703703703703704
315577296422889662601610815121605771423 315577296422889662601610815121605771423 315577296422889662601610815121605771423 L5_ET 0.468440820362163 0.222222222222222
315699224528663034987588831594220731762 315699224528663034987588831594220731762 315699224528663034987588831594220731762 L5_ET 0.885884496275396 0.259259259259259
316956973117931705745051822062096400866 316956973117931705745051822062096400866 316956973117931705745051822062096400866 L2_3_IT 0.659545869157481 0.185185185185185
318505190281181412941174304091647455926 318505190281181412941174304091647455926 318505190281181412941174304091647455926 L5_IT 0.672545185397593 0.888888888888889
318739030299563883822017843146893701903 318739030299563883822017843146893701903 318739030299563883822017843146893701903 L5_ET 0.755326601714629 0.740740740740741
319476077643842488757656292485925301483 319476077643842488757656292485925301483 319476077643842488757656292485925301483 L2_3_IT 0.218327255737135 0.259259259259259
319662000033393366596780800437352315454 319662000033393366596780800437352315454 319662000033393366596780800437352315454 L2_3_IT 0.55983770280551 0.148148148148148
320006507451111303691289940459921788406 320006507451111303691289940459921788406 320006507451111303691289940459921788406 L5_IT 0.34143893461073 0.296296296296296
320487553533726706766051393348848472219 320487553533726706766051393348848472219 320487553533726706766051393348848472219 L5_ET 0.553358838883881 0.148148148148148
320574005265487253024847309670954418063 320574005265487253024847309670954418063 320574005265487253024847309670954418063 L5_ET 0.670911904673906 0.703703703703704
32080288945540461163094291284245815131 32080288945540461163094291284245815131 32080288945540461163094291284245815131 L2_3_IT 0.832461672801971 0.814814814814815
320917520884644524740830905510509046352 320917520884644524740830905510509046352 320917520884644524740830905510509046352 L5_ET 0.748404472282073 0.62962962962963
321770350211376037913432385851114861773 321770350211376037913432385851114861773 321770350211376037913432385851114861773 L4_5_IT 0.125187518897376 0.222222222222222
323473010901051900382925458211758516788 323473010901051900382925458211758516788 323473010901051900382925458211758516788 L4_5_IT 0.73797398099583 0.62962962962963
324479876970119230529744421886821421851 324479876970119230529744421886821421851 324479876970119230529744421886821421851 L2_3_IT 0.649850953968812 0.888888888888889
325159494428347531100719903862696109416 325159494428347531100719903862696109416 325159494428347531100719903862696109416 L2_3_IT 0.889932031069737 0.259259259259259
325176712638306543397161034444498045346 325176712638306543397161034444498045346 325176712638306543397161034444498045346 L4_5_IT 0.960997856697299 0.814814814814815
326916784874011592373110702193472733445 326916784874011592373110702193472733445 326916784874011592373110702193472733445 L5_IT 0.650762701161793 0.777777777777778
328430359376885659634914294317036115384 328430359376885659634914294317036115384 328430359376885659634914294317036115384 L2_3_IT 0.835601490700209 0.185185185185185
328742395005917596052127732797962532548 328742395005917596052127732797962532548 328742395005917596052127732797962532548 L6_IT 0.558306980018257 0.518518518518518
328944211284959441393787951080407015236 328944211284959441393787951080407015236 328944211284959441393787951080407015236 L2_3_IT 0.684503741238972 0.518518518518518
328958120264981873694222123444631325536 328958120264981873694222123444631325536 328958120264981873694222123444631325536 Astro 0.219144102559518 0.333333333333333
328993035838599907448719384993318749133 328993035838599907448719384993318749133 328993035838599907448719384993318749133 L4_5_IT 0.257778413305976 0.37037037037037
329230521432384234152220887009136429133 329230521432384234152220887009136429133 329230521432384234152220887009136429133 Endo 0.429486476289777 0.62962962962963
329615070937448461627667815027158343033 329615070937448461627667815027158343033 329615070937448461627667815027158343033 L5_IT 0.469544543087234 0.407407407407407
331513119874718902260048185660830526454 331513119874718902260048185660830526454 331513119874718902260048185660830526454 L5_IT 0.952241277076583 0.555555555555556
334698906494976594394505671292622692956 334698906494976594394505671292622692956 334698906494976594394505671292622692956 L2_3_IT 0.36186279888373 0.296296296296296
334915228304538539231331105894250984358 334915228304538539231331105894250984358 334915228304538539231331105894250984358 L4_5_IT 0.329566201914752 0.370370370370371
336260708379898324527988103186318298108 336260708379898324527988103186318298108 336260708379898324527988103186318298108 L4_5_IT 0.355622487916234 0.148148148148148
336553787442607144480749440039331203692 336553787442607144480749440039331203692 336553787442607144480749440039331203692 L5_IT 0.825706594390808 0.666666666666667
336968071145720520410634249777962625153 336968071145720520410634249777962625153 336968071145720520410634249777962625153 Micro 0.164910858033064 0.296296296296296
33715225581071570569645900486125371368 33715225581071570569645900486125371368 33715225581071570569645900486125371368 L2_3_IT 0.360994401892276 0.222222222222222
338131349991531604857719975099686844702 338131349991531604857719975099686844702 338131349991531604857719975099686844702 L4_5_IT 0.241543084169473 0.185185185185185
338990954624100774824522074855139356607 338990954624100774824522074855139356607 338990954624100774824522074855139356607 L2_3_IT 0.453834200025199 0.259259259259259
33953078841341692724328947948092749169 33953078841341692724328947948092749169 33953078841341692724328947948092749169 L4_5_IT 0.536679955433876 0.518518518518518
339880202466578241889568728179329879759 339880202466578241889568728179329879759 339880202466578241889568728179329879759 L4_5_IT 0.428557170454108 0.481481481481482
340175909371780053481800198373629121453 340175909371780053481800198373629121453 340175909371780053481800198373629121453 L4_5_IT 0.67578392871246 0.703703703703704
3416126655017681439692189890686309352 3416126655017681439692189890686309352 3416126655017681439692189890686309352 L4_5_IT 0.266109417438443 0.185185185185185
34513293354734070386424153937627612723 34513293354734070386424153937627612723 34513293354734070386424153937627612723 L4_5_IT 0.804555472626218 0.777777777777778
34699692619521172392476357325016228678 34699692619521172392476357325016228678 34699692619521172392476357325016228678 L4_5_IT 0.680230402012775 0.0740740740740743
34723182058924265408073791811691302037 34723182058924265408073791811691302037 34723182058924265408073791811691302037 L6_IT 0.655883222289238 0.925925925925926
35318975132151531809629292393394949969 35318975132151531809629292393394949969 35318975132151531809629292393394949969 Astro 0.471194840395562 0.518518518518518
35463563963762154499719534952321989069 35463563963762154499719534952321989069 35463563963762154499719534952321989069 L2_3_IT 0.791444500118926 0.407407407407407
35565588844320670416163928251662460080 35565588844320670416163928251662460080 35565588844320670416163928251662460080 L2_3_IT 0.469954596016345 0.407407407407407
35714285791603244364572656055850356428 35714285791603244364572656055850356428 35714285791603244364572656055850356428 L4_5_IT 0.667496668503597 0.851851851851852
36373767317377068323720586575078798431 36373767317377068323720586575078798431 36373767317377068323720586575078798431 L5_ET 0.324342656828265 0.259259259259259
36461652443774855672376998223112783292 36461652443774855672376998223112783292 36461652443774855672376998223112783292 L2_3_IT 0.236819894933911 0.518518518518518
3689412218577160422121539388448719173 3689412218577160422121539388448719173 3689412218577160422121539388448719173 L5_IT 0.341153318613592 0.296296296296296
37197830761931438027541823991447602340 37197830761931438027541823991447602340 37197830761931438027541823991447602340 L6_IT 0.44820345570683 0.740740740740741
379723268488897347999752659151952000 379723268488897347999752659151952000 379723268488897347999752659151952000 Astro 0.819241420081339 0.777777777777778
38086359544417720368582623308702846791 38086359544417720368582623308702846791 38086359544417720368582623308702846791 L2_3_IT 0.245676011547774 0.259259259259259
38423658359677449096149035485560599994 38423658359677449096149035485560599994 38423658359677449096149035485560599994 L2_3_IT 0.891807724913729 0.259259259259259
39693316101769074617171245233800489778 39693316101769074617171245233800489778 39693316101769074617171245233800489778 L2_3_IT 0.455874653608413 0.592592592592593
41399472135435185537780016943195527080 41399472135435185537780016943195527080 41399472135435185537780016943195527080 L4_5_IT 0.978060194168985 0.703703703703704
42093594976081701343804389479104081656 42093594976081701343804389479104081656 42093594976081701343804389479104081656 L5_ET 0.654893940923672 0.185185185185185
4225540512996765088319663865953331825 4225540512996765088319663865953331825 4225540512996765088319663865953331825 Astro 0.344832502724618 0.185185185185185
42382825701143768941200644664639177062 42382825701143768941200644664639177062 42382825701143768941200644664639177062 L4_5_IT 0.427887162678045 0.555555555555556
43589869345378068773814457859505862108 43589869345378068773814457859505862108 43589869345378068773814457859505862108 L6_IT 0.649613052441454 0.333333333333333
44092419486155661349060536463375265136 44092419486155661349060536463375265136 44092419486155661349060536463375265136 L2_3_IT 0.746145519433016 0.740740740740741
44293220986038917682805209595298582310 44293220986038917682805209595298582310 44293220986038917682805209595298582310 L5_ET 0.905287111546952 0.148148148148148
45341109923558531517316600908725176229 45341109923558531517316600908725176229 45341109923558531517316600908725176229 Astro 0.56941423519328 0.518518518518518
45695190155157529328513834005018605684 45695190155157529328513834005018605684 45695190155157529328513834005018605684 L6_IT 0.634186360897251 0.777777777777778
47657558672574819601749976742281547207 47657558672574819601749976742281547207 47657558672574819601749976742281547207 L6_IT 0.466594029199317 0.37037037037037
48239463152633146946865780580461147451 48239463152633146946865780580461147451 48239463152633146946865780580461147451 L5_ET 0.554056351329207 0.148148148148148
48312227166047597723934569297970245783 48312227166047597723934569297970245783 48312227166047597723934569297970245783 L2_3_IT 0.42591799404691 0.703703703703704
48761651496216071629496459073802461640 48761651496216071629496459073802461640 48761651496216071629496459073802461640 L2_3_IT 0.223628485316945 0.222222222222222
49005085154058346030288577258238791777 49005085154058346030288577258238791777 49005085154058346030288577258238791777 L5_ET 0.362559282742017 0.185185185185185
49142857675343989490934056032157927071 49142857675343989490934056032157927071 49142857675343989490934056032157927071 L4_5_IT 0.680621394429919 0.740740740740741
4925626277336253162663132190214548415 4925626277336253162663132190214548415 4925626277336253162663132190214548415 L4_5_IT 0.957914596830391 0.740740740740741
49991873712950868447571670855407696049 49991873712950868447571670855407696049 49991873712950868447571670855407696049 L4_5_IT 0.74601902111483 0.62962962962963
50280593810005486681834027688063666078 50280593810005486681834027688063666078 50280593810005486681834027688063666078 L6_IT 0.445922646182244 0.259259259259259
50738859874531625664049060568098510756 50738859874531625664049060568098510756 50738859874531625664049060568098510756 L2_3_IT 0.168982836688554 0.518518518518518
51254050610537451552122151709428991765 51254050610537451552122151709428991765 51254050610537451552122151709428991765 L4_5_IT 0.571080461278342 0.148148148148148
51335653574879995960446194683482669232 51335653574879995960446194683482669232 51335653574879995960446194683482669232 L2_3_IT 0.982481185560945 0.814814814814815
51652958228377506426712340356980036236 51652958228377506426712340356980036236 51652958228377506426712340356980036236 L2_3_IT 0.663241503168073 0.888888888888889
52942337375679085626517804908455581315 52942337375679085626517804908455581315 52942337375679085626517804908455581315 L2_3_IT 0.336584190872829 0.296296296296296
53216775206945859454882463625018421029 53216775206945859454882463625018421029 53216775206945859454882463625018421029 L2_3_IT 0.449885222556727 0.518518518518518
55176366993199345377496120870412095081 55176366993199345377496120870412095081 55176366993199345377496120870412095081 L5_ET 0.77646532176438 0.0740740740740743
55215075563751010380656060561761116807 55215075563751010380656060561761116807 55215075563751010380656060561761116807 L2_3_IT 0.964537552841175 0.592592592592593
55698555218226570559180238933169257368 55698555218226570559180238933169257368 55698555218226570559180238933169257368 L2_3_IT 0.901141635056853 0.259259259259259
56119389863602940432023293698269854296 56119389863602940432023293698269854296 56119389863602940432023293698269854296 L5_ET 0.437170664193237 0.0740740740740743
57216368856359316089166058894265495191 57216368856359316089166058894265495191 57216368856359316089166058894265495191 L2_3_IT 0.657776111299707 0.740740740740741
6023029883094486660283898505992692473 6023029883094486660283898505992692473 6023029883094486660283898505992692473 L5_IT 0.825565156373278 0.777777777777778
60888841489583977469362085025031956210 60888841489583977469362085025031956210 60888841489583977469362085025031956210 L5_IT 0.437716859662047 0.518518518518518
611716203986655418913949135540277048 611716203986655418913949135540277048 611716203986655418913949135540277048 L4_5_IT 0.255722062047691 0.185185185185185
61517632700182700066120784702159610901 61517632700182700066120784702159610901 61517632700182700066120784702159610901 L5_IT 0.144923019424313 0.296296296296296
62246662980915200892470969131875487690 62246662980915200892470969131875487690 62246662980915200892470969131875487690 L5_IT 0.477007987413346 0.592592592592593
63279835092758189724193350070293810578 63279835092758189724193350070293810578 63279835092758189724193350070293810578 Endo 0.459741547341023 0.0740740740740743
63894698472817626371630388973866996601 63894698472817626371630388973866996601 63894698472817626371630388973866996601 L5_IT 0.63200452755571 0.888888888888889
63948169881689838995804684330474647734 63948169881689838995804684330474647734 63948169881689838995804684330474647734 L6_IT 0.220688014387713 0.222222222222222
65084213061848135409204956664905846778 65084213061848135409204956664905846778 65084213061848135409204956664905846778 L4_5_IT 0.978692655565224 0.814814814814815
65185593183551089018144207229142457355 65185593183551089018144207229142457355 65185593183551089018144207229142457355 L4_5_IT 0.815640498465134 0.518518518518518
65545466380488439968294624105316325297 65545466380488439968294624105316325297 65545466380488439968294624105316325297 L5_IT 0.471975250087686 0.592592592592593
65718991021729643104361189558677603062 65718991021729643104361189558677603062 65718991021729643104361189558677603062 SMC 0.81775008884108 0.444444444444445
66151916089489357851015861232835484004 66151916089489357851015861232835484004 66151916089489357851015861232835484004 L2_3_IT 0.946455421640408 0.814814814814815
66203195875479559774319258947431334748 66203195875479559774319258947431334748 66203195875479559774319258947431334748 L5_IT 0.222892070396176 0.222222222222222
66457520728060092105493853692873852151 66457520728060092105493853692873852151 66457520728060092105493853692873852151 L6_IT 0.823086114168378 0.185185185185185
6647034476073159612277535311227907759 6647034476073159612277535311227907759 6647034476073159612277535311227907759 L5_ET 0.987394875162791 0.518518518518518
66475461732550250902072875320969739562 66475461732550250902072875320969739562 66475461732550250902072875320969739562 L5_ET 0.745821006446715 0.148148148148148
66706400268439524436602363710237619535 66706400268439524436602363710237619535 66706400268439524436602363710237619535 L4_5_IT 0.229448639518885 0.666666666666667
66831924957978080302493380555753570024 66831924957978080302493380555753570024 66831924957978080302493380555753570024 PVM 0.666998858955304 0.333333333333333
69270705207104940817428466163828032940 69270705207104940817428466163828032940 69270705207104940817428466163828032940 L4_5_IT 0.957887636398498 0.518518518518518
69470189191904501743866231216908644880 69470189191904501743866231216908644880 69470189191904501743866231216908644880 Astro 0.555791141735302 0.481481481481482
70587233256528025037488693975146512062 70587233256528025037488693975146512062 70587233256528025037488693975146512062 L4_5_IT 0.647328428772995 0.740740740740741
70724102112075254398660730210067724522 70724102112075254398660730210067724522 70724102112075254398660730210067724522 L5_ET 0.422942939258566 0.333333333333333
70849265665178159914188725688490607276 70849265665178159914188725688490607276 70849265665178159914188725688490607276 L5_ET 0.979884162856098 0.703703703703704
70974717200475590661341808754883577126 70974717200475590661341808754883577126 70974717200475590661341808754883577126 L4_5_IT 0.972893503662898 0.518518518518518
71382351914771245401103215286278880850 71382351914771245401103215286278880850 71382351914771245401103215286278880850 L2_3_IT 0.678755044945982 0.370370370370371
7170742652756561642694696003669506753 7170742652756561642694696003669506753 7170742652756561642694696003669506753 L4_5_IT 0.672743701877819 0.481481481481482
71815225785014474262165568803906096342 71815225785014474262165568803906096342 71815225785014474262165568803906096342 L2_3_IT 0.264310647890189 0.518518518518518
71902538439535134454637622059539240579 71902538439535134454637622059539240579 71902538439535134454637622059539240579 Pvalb 0.628844824566686 0.740740740740741
74066123389575590259764264072575923777 74066123389575590259764264072575923777 74066123389575590259764264072575923777 L5_ET 0.637103449490043 0.185185185185185
74113252445297412012583744135369433957 74113252445297412012583744135369433957 74113252445297412012583744135369433957 L4_5_IT 0.980153025563802 0.814814814814815
74243479981089799760580205656163404436 74243479981089799760580205656163404436 74243479981089799760580205656163404436 L5_ET 0.557541446232932 0.222222222222222
74977699617326818079087567760630816063 74977699617326818079087567760630816063 74977699617326818079087567760630816063 L5_ET 0.980225350634811 0.814814814814815
75237676957020795680365146621222990458 75237676957020795680365146621222990458 75237676957020795680365146621222990458 L2_3_IT 0.748310159233033 0.185185185185185
76505855740238791389094364422797848606 76505855740238791389094364422797848606 76505855740238791389094364422797848606 L5_ET 0.900410671397377 0.259259259259259
76818821188400065011763524067709959272 76818821188400065011763524067709959272 76818821188400065011763524067709959272 L2_3_IT 0.328492359113189 0.259259259259259
78082452817315974195865639550658215255 78082452817315974195865639550658215255 78082452817315974195865639550658215255 L4_5_IT 0.826370134605227 0.777777777777778
78528901472357831349690978635712884615 78528901472357831349690978635712884615 78528901472357831349690978635712884615 L4_5_IT 0.0645454549660532 0.185185185185185
79614208103851728725832990388402931679 79614208103851728725832990388402931679 79614208103851728725832990388402931679 L4_5_IT 0.468251101839347 0.37037037037037
79730314242071748758043428288727596155 79730314242071748758043428288727596155 79730314242071748758043428288727596155 L2_3_IT 0.350607891625996 0.259259259259259
79951642086169678540729660999589127635 79951642086169678540729660999589127635 79951642086169678540729660999589127635 L6_IT 0.751286779778817 0.148148148148148
80210897743146618991411525086202387696 80210897743146618991411525086202387696 80210897743146618991411525086202387696 L4_5_IT 0.95468344025199 0.555555555555556
80362880647773685615317957097812440691 80362880647773685615317957097812440691 80362880647773685615317957097812440691 L2_3_IT 0.903559214487573 0.259259259259259
80868290332348661632568527111790201290 80868290332348661632568527111790201290 80868290332348661632568527111790201290 Astro 0.341894788484493 0.407407407407407
81541002082652584398297555643726857487 81541002082652584398297555643726857487 81541002082652584398297555643726857487 L4_5_IT 0.399415345109737 0.0740740740740743
82271225653297855987525786896230490770 82271225653297855987525786896230490770 82271225653297855987525786896230490770 L4_5_IT 0.157244577856616 0.296296296296296
8328698498355625341601602662996667289 8328698498355625341601602662996667289 8328698498355625341601602662996667289 L4_5_IT 0.114207212713009 0.222222222222222
83289803685310159160506780400185506959 83289803685310159160506780400185506959 83289803685310159160506780400185506959 L2_3_IT 0.971622859978545 0.777777777777778
84716313629316357111194807361286264585 84716313629316357111194807361286264585 84716313629316357111194807361286264585 L5_IT 0.235175421972321 0.333333333333333
8473985657461140968230655337855143526 8473985657461140968230655337855143526 8473985657461140968230655337855143526 L4_5_IT 0.901743309583511 0.148148148148148
8517004157172110932881922483774518575 8517004157172110932881922483774518575 8517004157172110932881922483774518575 L2_3_IT 0.352971942334061 0.666666666666667
85928924538701825768673829010199023922 85928924538701825768673829010199023922 85928924538701825768673829010199023922 L4_5_IT 0.928582521881456 0.37037037037037
8593106658749914001574293488900458487 8593106658749914001574293488900458487 8593106658749914001574293488900458487 L4_5_IT 0.748982968341144 0.185185185185185
86231173019897899136153607517310490342 86231173019897899136153607517310490342 86231173019897899136153607517310490342 Astro 0.810967374291526 0.185185185185185
86795693504795135278225385622611105366 86795693504795135278225385622611105366 86795693504795135278225385622611105366 Astro 0.797520312065166 0.740740740740741
8758775916708031083785522203818587539 8758775916708031083785522203818587539 8758775916708031083785522203818587539 L4_5_IT 0.567924998687312 0.148148148148148
88921457040482781341968534156566904966 88921457040482781341968534156566904966 88921457040482781341968534156566904966 L6_IT 0.33313624567156 0.407407407407407
89339368926080589301196552799497153967 89339368926080589301196552799497153967 89339368926080589301196552799497153967 L6_IT 0.972044663256182 0.592592592592593
89791793735980263757543153993751310471 89791793735980263757543153993751310471 89791793735980263757543153993751310471 L5_IT 0.31736593575673 0.333333333333333
89873506918194976428088181544805300595 89873506918194976428088181544805300595 89873506918194976428088181544805300595 L5_ET 0.471137193022815 0.222222222222222
90116950998178256964090902079006834856 90116950998178256964090902079006834856 90116950998178256964090902079006834856 L6_IT 0.338561196495137 0.185185185185185
90275151271898516735885280214115977411 90275151271898516735885280214115977411 90275151271898516735885280214115977411 L5_ET 0.953926141285996 0.37037037037037
92436906967359044375118367788474376663 92436906967359044375118367788474376663 92436906967359044375118367788474376663 L4_5_IT 0.95554361389242 0.666666666666667
93135749805503952338181903768483035146 93135749805503952338181903768483035146 93135749805503952338181903768483035146 L2_3_IT 0.131446849077282 0.296296296296296
93689637122762161120807650970946835711 93689637122762161120807650970946835711 93689637122762161120807650970946835711 L4_5_IT 0.332028758661816 0.185185185185185
94406726164865337328453908930341057486 94406726164865337328453908930341057486 94406726164865337328453908930341057486 L4_5_IT 0.766213098946351 0.185185185185185
9637593371317331613703614239451532005 9637593371317331613703614239451532005 9637593371317331613703614239451532005 L4_5_IT 0.828818097395816 0.185185185185185
99336778319699403237293638342022793198 99336778319699403237293638342022793198 99336778319699403237293638342022793198 L5_IT 0.94901992271553 0.555555555555556
99702068459277783182220371956699162352 99702068459277783182220371956699162352 99702068459277783182220371956699162352 L5_ET 0.766584520831819 0.740740740740741
100144987682981782100923292757524648699 100144987682981782100923292757524648699 100144987682981782100923292757524648699 VLMC 0.216928055622255 0.703703703703704
100380418078413692631351412383892166094 100380418078413692631351412383892166094 100380418078413692631351412383892166094 L4_5_IT 0.4303707567766 0.666666666666667
100520046493178546699313517559503591662 100520046493178546699313517559503591662 100520046493178546699313517559503591662 VLMC 0.12192385466806 0.111111111111111
100955601535943672754469769793722395470 100955601535943672754469769793722395470 100955601535943672754469769793722395470 Astro 0.115118340255891 0.0740740740740743
101040309230617229467963033777200410268 101040309230617229467963033777200410268 101040309230617229467963033777200410268 Endo 0.78986535736739 0.777777777777778
101514388755449993173560206320331861974 101514388755449993173560206320331861974 101514388755449993173560206320331861974 Sst 0.644692091422205 0.296296296296296
101947708619388374865955767260108748338 101947708619388374865955767260108748338 101947708619388374865955767260108748338 L2_3_IT 0.428193390054814 0.666666666666667
102369133092169646929318332475012764060 102369133092169646929318332475012764060 102369133092169646929318332475012764060 PVM 0.151252419076356 0.148148148148148
102719174358977551803816356674924478310 102719174358977551803816356674924478310 102719174358977551803816356674924478310 Endo 0.232845688423224 0.592592592592593
102908585387146366434436973489258714022 102908585387146366434436973489258714022 102908585387146366434436973489258714022 Astro 0.230727267411805 0.555555555555556
102961153274706937193126587656972162038 102961153274706937193126587656972162038 102961153274706937193126587656972162038 VLMC 0.348898162578063 0.481481481481482
103059365527586362447650942647026521319 103059365527586362447650942647026521319 103059365527586362447650942647026521319 Micro 0.208661864878525 0.518518518518518
103205043405221891887187035103989199675 103205043405221891887187035103989199675 103205043405221891887187035103989199675 L2_3_IT 0.80830205578574 0.851851851851852
103789311555996607474821057762334121557 103789311555996607474821057762334121557 103789311555996607474821057762334121557 Endo 0.95775930259038 1
104688916223698180762689830356491784092 104688916223698180762689830356491784092 104688916223698180762689830356491784092 Peri 0.840863543845621 0.62962962962963
105071344348029652741587405638132693436 105071344348029652741587405638132693436 105071344348029652741587405638132693436 Micro 0.37506027782608 0.740740740740741
10542423909097908135626060641967534030 10542423909097908135626060641967534030 10542423909097908135626060641967534030 OPC 0.651672871780724 0.851851851851852
105800546334780003599145862547236550829 105800546334780003599145862547236550829 105800546334780003599145862547236550829 Endo 0.982272835775183 0.925925925925926
106561992046978215401519618966084432396 106561992046978215401519618966084432396 106561992046978215401519618966084432396 Peri 0.436148567630879 0.296296296296296
107279375333689316343066771703935286682 107279375333689316343066771703935286682 107279375333689316343066771703935286682 L2_3_IT 0.335600094226894 0.148148148148148
10763095571038339247488492184179770142 10763095571038339247488492184179770142 10763095571038339247488492184179770142 Sst 0.448184641897076 0.444444444444445
108130648943528456533306131182053429367 108130648943528456533306131182053429367 108130648943528456533306131182053429367 Endo 0.533362206162988 0.703703703703704
108204360339405890312590214638901529689 108204360339405890312590214638901529689 108204360339405890312590214638901529689 Sst 0.334181284705503 0.62962962962963
108331432487438395354063840556328662299 108331432487438395354063840556328662299 108331432487438395354063840556328662299 L2_3_IT 0.261751939733699 0.111111111111111
108703577816104806852870033412891377482 108703577816104806852870033412891377482 108703577816104806852870033412891377482 Peri 0.881351539320901 0.703703703703704
108756868308262204405703984776985604348 108756868308262204405703984776985604348 108756868308262204405703984776985604348 L2_3_IT 0.229669420702227 0.555555555555556
10894046309796222217074306139929823512 10894046309796222217074306139929823512 10894046309796222217074306139929823512 Micro 0.210990009907255 0.296296296296296
